LSP_RID,MCT_NM,SEX_CCD,CLN_AGE,AVI_CO_CD_VL,DPF_AOT_CD_VL,ARV_AOT_CD_VL,CNT
20220310,(주)진에어(온라인),M,40,LJ,CJJ,CJU,7
20220516,(주)진에어(온라인),F,41,LJ,GMP,CJU,7
20220412,(주)진에어(온라인),F,43,LJ,GMP,CJU,7
20220412,(주)진에어(온라인),M,43,LJ,GMP,CJU,7
20211103,(주)진에어(온라인),F,44,LJ,PUS,CJU,7
20220502,(주)진에어(온라인),M,44,LJ,GMP,CJU,7
20210906,(주)진에어(온라인),F,46,LJ,GMP,CJU,7
20210928,(주)진에어(온라인),M,46,LJ,GMP,CJU,7
20210906,(주)진에어(온라인),F,48,LJ,GMP,CJU,7
20211005,(주)진에어(온라인),M,48,LJ,GMP,CJU,7
20210928,(주)진에어(온라인),F,50,LJ,GMP,CJU,7
20211108,(주)진에어(온라인),M,50,LJ,GMP,CJU,7
20220404,(주)진에어(온라인),M,50,LJ,CJU,CJU,7
20210929,(주)진에어(온라인),F,52,LJ,GMP,CJU,7
20210928,(주)진에어(온라인),M,55,LJ,GMP,CJU,7
20210928,(주)진에어(온라인),F,57,LJ,GMP,CJU,7
20220418,(주)진에어(온라인),F,73,LJ,CJJ,CJU,7
20210929,(주)진에어(온라인),M,30,LJ,GMP,CJU,8
20211012,(주)진에어(온라인),F,33,LJ,GMP,CJU,8
20211005,(주)진에어(온라인),F,37,LJ,GMP,CJU,8
20220413,(주)진에어(온라인),F,42,LJ,GMP,CJU,8
20220413,(주)진에어(온라인),F,43,LJ,GMP,CJU,8
20220509,(주)진에어(온라인),F,45,LJ,TAE,CJU,8
20220415,(주)진에어(온라인),M,46,LJ,GMP,CJU,8
20220509,(주)진에어(온라인),F,46,LJ,GMP,CJU,8
20210928,(주)진에어(온라인),M,47,LJ,GMP,CJU,8
20220328,(주)진에어(온라인),F,53,LJ,GMP,CJU,8
20220429,(주)진에어(온라인),F,53,LJ,GMP,CJU,8
20211025,(주)진에어(온라인),M,64,LJ,CJJ,CJU,8
20220328,(주)진에어(온라인),F,31,LJ,GMP,CJU,9
20220404,(주)진에어(온라인),F,42,LJ,GMP,CJU,9
20210907,(주)진에어(온라인),F,46,LJ,GMP,CJU,10
20211012,(주)진에어(온라인),M,47,LJ,KWJ,CJU,11
20211005,(주)진에어(온라인),F,48,LJ,CJJ,CJU,11
20220418,(주)진에어(온라인),F,73,LJ,GMP,CJU,21
20210929,(주)진에어(온라인),F,48,LJ,GMP,CJU,44
20211103,에어부산  주식회사,F,21,BX,GMP,CJU,6
20210916,에어부산  주식회사,F,22,BX,GMP,CJU,6
20210923,에어부산  주식회사,F,22,BX,GMP,CJU,6
20211011,에어부산  주식회사,F,22,BX,GMP,CJU,6
20211114,에어부산  주식회사,F,22,BX,GMP,CJU,6
20210901,에어부산  주식회사,F,23,BX,GMP,CJU,6
20210917,에어부산  주식회사,F,23,BX,GMP,CJU,6
20211109,에어부산  주식회사,F,23,BX,GMP,CJU,6
20220401,에어부산  주식회사,F,23,BX,GMP,CJU,6
20220504,에어부산  주식회사,F,23,BX,PUS,CJU,6
20210901,에어부산  주식회사,F,24,BX,GMP,CJU,6
20210910,에어부산  주식회사,F,24,BX,GMP,CJU,6
20210923,에어부산  주식회사,F,24,BX,GMP,CJU,6
20210929,에어부산  주식회사,F,24,BX,GMP,CJU,6
20211001,에어부산  주식회사,F,24,BX,GMP,CJU,6
20211006,에어부산  주식회사,M,24,BX,PUS,CJU,6
20211025,에어부산  주식회사,F,24,BX,GMP,CJU,6
20211025,에어부산  주식회사,M,24,BX,GMP,CJU,6
20211102,에어부산  주식회사,F,24,BX,GMP,CJU,6
20211109,에어부산  주식회사,F,24,BX,GMP,CJU,6
20211110,에어부산  주식회사,F,24,BX,GMP,CJU,6
20211111,에어부산  주식회사,F,24,BX,GMP,CJU,6
20211112,에어부산  주식회사,F,24,BX,PUS,CJU,6
20211130,에어부산  주식회사,F,24,BX,GMP,CJU,6
20220307,에어부산  주식회사,F,24,BX,PUS,CJU,6
20220308,에어부산  주식회사,F,24,BX,GMP,CJU,6
20220329,에어부산  주식회사,F,24,BX,GMP,CJU,6
20220404,에어부산  주식회사,F,24,BX,GMP,CJU,6
20220412,에어부산  주식회사,F,24,BX,GMP,CJU,6
20220422,에어부산  주식회사,F,24,BX,PUS,CJU,6
20220427,에어부산  주식회사,F,24,BX,GMP,CJU,6
20220428,에어부산  주식회사,F,24,BX,PUS,CJU,6
20220511,에어부산  주식회사,F,24,BX,GMP,CJU,6
20210901,에어부산  주식회사,F,25,BX,GMP,CJU,6
20210906,에어부산  주식회사,F,25,BX,GMP,CJU,6
20210914,에어부산  주식회사,F,25,BX,GMP,CJU,6
20210917,에어부산  주식회사,F,25,BX,GMP,CJU,6
20210918,에어부산  주식회사,F,25,BX,GMP,CJU,6
20211001,에어부산  주식회사,F,25,BX,PUS,CJU,6
20211010,에어부산  주식회사,F,25,BX,GMP,CJU,6
20211014,에어부산  주식회사,F,25,BX,GMP,CJU,6
20211018,에어부산  주식회사,F,25,BX,GMP,CJU,6
20211019,에어부산  주식회사,F,25,BX,PUS,CJU,6
20211021,에어부산  주식회사,F,25,BX,GMP,CJU,6
20211027,에어부산  주식회사,F,25,BX,GMP,CJU,6
20211029,에어부산  주식회사,M,25,BX,GMP,CJU,6
20211030,에어부산  주식회사,F,25,BX,GMP,CJU,6
20211101,에어부산  주식회사,F,25,BX,GMP,CJU,6
20211110,에어부산  주식회사,F,25,BX,GMP,CJU,6
20211114,에어부산  주식회사,F,25,BX,GMP,CJU,6
20211116,에어부산  주식회사,F,25,BX,GMP,CJU,6
20211119,에어부산  주식회사,F,25,BX,GMP,CJU,6
20220302,에어부산  주식회사,F,25,BX,GMP,CJU,6
20220307,에어부산  주식회사,F,25,BX,PUS,CJU,6
20220308,에어부산  주식회사,F,25,BX,GMP,CJU,6
20220309,에어부산  주식회사,F,25,BX,GMP,CJU,6
20220323,에어부산  주식회사,F,25,BX,GMP,CJU,6
20220325,에어부산  주식회사,F,25,BX,GMP,CJU,6
20220326,에어부산  주식회사,F,25,BX,GMP,CJU,6
20220410,에어부산  주식회사,F,25,BX,GMP,CJU,6
20220411,에어부산  주식회사,F,25,BX,GMP,CJU,6
20220418,에어부산  주식회사,F,25,BX,PUS,CJU,6
20220418,에어부산  주식회사,F,25,BX,GMP,CJU,6
20220420,에어부산  주식회사,F,25,BX,GMP,CJU,6
20220423,에어부산  주식회사,F,25,BX,PUS,CJU,6
20220428,에어부산  주식회사,F,25,BX,PUS,CJU,6
20220429,에어부산  주식회사,F,25,BX,PUS,CJU,6
20220503,에어부산  주식회사,F,25,BX,GMP,CJU,6
20210909,에어부산  주식회사,F,26,BX,GMP,CJU,6
20210917,에어부산  주식회사,F,26,BX,GMP,CJU,6
20210918,에어부산  주식회사,F,26,BX,GMP,CJU,6
20210925,에어부산  주식회사,F,26,BX,GMP,CJU,6
20210930,에어부산  주식회사,F,26,BX,GMP,CJU,6
20210930,에어부산  주식회사,M,26,BX,GMP,CJU,6
20211016,에어부산  주식회사,M,26,BX,GMP,CJU,6
20211031,에어부산  주식회사,F,26,BX,GMP,CJU,6
20211128,에어부산  주식회사,F,26,BX,GMP,CJU,6
20220303,에어부산  주식회사,M,26,BX,GMP,CJU,6
20220307,에어부산  주식회사,M,26,BX,GMP,CJU,6
20220308,에어부산  주식회사,F,26,BX,GMP,CJU,6
20220311,에어부산  주식회사,F,26,BX,GMP,CJU,6
20220316,에어부산  주식회사,F,26,BX,GMP,CJU,6
20220321,에어부산  주식회사,F,26,BX,GMP,CJU,6
20220322,에어부산  주식회사,F,26,BX,GMP,CJU,6
20220324,에어부산  주식회사,F,26,BX,GMP,CJU,6
20220331,에어부산  주식회사,F,26,BX,PUS,CJU,6
20220401,에어부산  주식회사,F,26,BX,GMP,CJU,6
20220404,에어부산  주식회사,F,26,BX,PUS,CJU,6
20220407,에어부산  주식회사,F,26,BX,GMP,CJU,6
20220408,에어부산  주식회사,F,26,BX,PUS,CJU,6
20220503,에어부산  주식회사,F,26,BX,GMP,CJU,6
20220506,에어부산  주식회사,F,26,BX,PUS,CJU,6
20220517,에어부산  주식회사,F,26,BX,GMP,CJU,6
20220519,에어부산  주식회사,F,26,BX,GMP,CJU,6
20210902,에어부산  주식회사,F,27,BX,GMP,CJU,6
20210908,에어부산  주식회사,F,27,BX,GMP,CJU,6
20210913,에어부산  주식회사,F,27,BX,GMP,CJU,6
20210914,에어부산  주식회사,M,27,BX,GMP,CJU,6
20210923,에어부산  주식회사,F,27,BX,GMP,CJU,6
20211009,에어부산  주식회사,M,27,BX,GMP,CJU,6
20211020,에어부산  주식회사,F,27,BX,PUS,CJU,6
20211020,에어부산  주식회사,F,27,BX,GMP,CJU,6
20211022,에어부산  주식회사,M,27,BX,GMP,CJU,6
20211028,에어부산  주식회사,F,27,BX,GMP,CJU,6
20211028,에어부산  주식회사,M,27,BX,GMP,CJU,6
20211104,에어부산  주식회사,M,27,BX,GMP,CJU,6
20211106,에어부산  주식회사,F,27,BX,GMP,CJU,6
20211108,에어부산  주식회사,M,27,BX,GMP,CJU,6
20211109,에어부산  주식회사,F,27,BX,GMP,CJU,6
20211109,에어부산  주식회사,F,27,BX,PUS,CJU,6
20211111,에어부산  주식회사,F,27,BX,GMP,CJU,6
20211115,에어부산  주식회사,F,27,BX,GMP,CJU,6
20211115,에어부산  주식회사,M,27,BX,PUS,CJU,6
20211126,에어부산  주식회사,F,27,BX,GMP,CJU,6
20211130,에어부산  주식회사,F,27,BX,GMP,CJU,6
20220301,에어부산  주식회사,F,27,BX,GMP,CJU,6
20220303,에어부산  주식회사,M,27,BX,GMP,CJU,6
20220320,에어부산  주식회사,F,27,BX,GMP,CJU,6
20220321,에어부산  주식회사,F,27,BX,GMP,CJU,6
20220326,에어부산  주식회사,F,27,BX,PUS,CJU,6
20220402,에어부산  주식회사,M,27,BX,GMP,CJU,6
20220416,에어부산  주식회사,M,27,BX,GMP,CJU,6
20220417,에어부산  주식회사,F,27,BX,GMP,CJU,6
20220429,에어부산  주식회사,M,27,BX,GMP,CJU,6
20220430,에어부산  주식회사,F,27,BX,GMP,CJU,6
20220503,에어부산  주식회사,M,27,BX,GMP,CJU,6
20220503,에어부산  주식회사,F,27,BX,PUS,CJU,6
20220512,에어부산  주식회사,F,27,BX,PUS,CJU,6
20220524,에어부산  주식회사,F,27,BX,GMP,CJU,6
20210915,에어부산  주식회사,F,28,BX,GMP,CJU,6
20210922,에어부산  주식회사,M,28,BX,GMP,CJU,6
20210928,에어부산  주식회사,M,28,BX,GMP,CJU,6
20211017,에어부산  주식회사,F,28,BX,GMP,CJU,6
20211025,에어부산  주식회사,F,28,BX,GMP,CJU,6
20211112,에어부산  주식회사,M,28,BX,GMP,CJU,6
20211120,에어부산  주식회사,F,28,BX,PUS,CJU,6
20211125,에어부산  주식회사,M,28,BX,GMP,CJU,6
20211128,에어부산  주식회사,F,28,BX,PUS,CJU,6
20211130,에어부산  주식회사,F,28,BX,PUS,CJU,6
20220304,에어부산  주식회사,M,28,BX,GMP,CJU,6
20220310,에어부산  주식회사,M,28,BX,GMP,CJU,6
20220325,에어부산  주식회사,F,28,BX,GMP,CJU,6
20220328,에어부산  주식회사,F,28,BX,GMP,CJU,6
20220328,에어부산  주식회사,F,28,BX,PUS,CJU,6
20220329,에어부산  주식회사,M,28,BX,GMP,CJU,6
20220406,에어부산  주식회사,F,28,BX,GMP,CJU,6
20220407,에어부산  주식회사,M,28,BX,GMP,CJU,6
20220407,에어부산  주식회사,F,28,BX,GMP,CJU,6
20220417,에어부산  주식회사,M,28,BX,GMP,CJU,6
20220417,에어부산  주식회사,F,28,BX,GMP,CJU,6
20220423,에어부산  주식회사,F,28,BX,GMP,CJU,6
20220506,에어부산  주식회사,F,28,BX,PUS,CJU,6
20220506,에어부산  주식회사,F,28,BX,GMP,CJU,6
20220507,에어부산  주식회사,M,28,BX,GMP,CJU,6
20220507,에어부산  주식회사,F,28,BX,GMP,CJU,6
20220511,에어부산  주식회사,F,28,BX,GMP,CJU,6
20220517,에어부산  주식회사,M,28,BX,GMP,CJU,6
20220521,에어부산  주식회사,F,28,BX,PUS,CJU,6
20210907,에어부산  주식회사,F,29,BX,GMP,CJU,6
20210908,에어부산  주식회사,F,29,BX,PUS,CJU,6
20210909,에어부산  주식회사,M,29,BX,PUS,CJU,6
20210911,에어부산  주식회사,F,29,BX,GMP,CJU,6
20210916,에어부산  주식회사,F,29,BX,GMP,CJU,6
20210917,에어부산  주식회사,M,29,BX,GMP,CJU,6
20210930,에어부산  주식회사,F,29,BX,GMP,CJU,6
20210930,에어부산  주식회사,F,29,BX,PUS,CJU,6
20211007,에어부산  주식회사,F,29,BX,GMP,CJU,6
20211010,에어부산  주식회사,M,29,BX,GMP,CJU,6
20211012,에어부산  주식회사,M,29,BX,GMP,CJU,6
20211015,에어부산  주식회사,F,29,BX,PUS,CJU,6
20211016,에어부산  주식회사,M,29,BX,GMP,CJU,6
20211018,에어부산  주식회사,M,29,BX,GMP,CJU,6
20211028,에어부산  주식회사,F,29,BX,GMP,CJU,6
20211031,에어부산  주식회사,F,29,BX,GMP,CJU,6
20211110,에어부산  주식회사,M,29,BX,GMP,CJU,6
20211111,에어부산  주식회사,F,29,BX,GMP,CJU,6
20211120,에어부산  주식회사,M,29,BX,PUS,CJU,6
20220304,에어부산  주식회사,F,29,BX,PUS,CJU,6
20220304,에어부산  주식회사,M,29,BX,GMP,CJU,6
20220306,에어부산  주식회사,M,29,BX,GMP,CJU,6
20220306,에어부산  주식회사,M,29,BX,PUS,CJU,6
20220307,에어부산  주식회사,F,29,BX,GMP,CJU,6
20220308,에어부산  주식회사,F,29,BX,GMP,CJU,6
20220309,에어부산  주식회사,F,29,BX,GMP,CJU,6
20220403,에어부산  주식회사,M,29,BX,GMP,CJU,6
20220404,에어부산  주식회사,F,29,BX,GMP,CJU,6
20220406,에어부산  주식회사,M,29,BX,GMP,CJU,6
20220408,에어부산  주식회사,F,29,BX,PUS,CJU,6
20220414,에어부산  주식회사,M,29,BX,PUS,CJU,6
20220415,에어부산  주식회사,F,29,BX,PUS,CJU,6
20220416,에어부산  주식회사,F,29,BX,PUS,CJU,6
20220418,에어부산  주식회사,M,29,BX,GMP,CJU,6
20220419,에어부산  주식회사,M,29,BX,GMP,CJU,6
20220425,에어부산  주식회사,F,29,BX,GMP,CJU,6
20220427,에어부산  주식회사,F,29,BX,GMP,CJU,6
20220429,에어부산  주식회사,F,29,BX,GMP,CJU,6
20220504,에어부산  주식회사,F,29,BX,GMP,CJU,6
20220509,에어부산  주식회사,F,29,BX,GMP,CJU,6
20220523,에어부산  주식회사,F,29,BX,PUS,CJU,6
20210924,에어부산  주식회사,M,30,BX,GMP,CJU,6
20211019,에어부산  주식회사,F,30,BX,GMP,CJU,6
20211021,에어부산  주식회사,F,30,BX,GMP,CJU,6
20211023,에어부산  주식회사,F,30,BX,GMP,CJU,6
20211024,에어부산  주식회사,F,30,BX,GMP,CJU,6
20211026,에어부산  주식회사,F,30,BX,PUS,CJU,6
20211026,에어부산  주식회사,F,30,BX,GMP,CJU,6
20211102,에어부산  주식회사,F,30,BX,PUS,CJU,6
20211105,에어부산  주식회사,M,30,BX,GMP,CJU,6
20211114,에어부산  주식회사,M,30,BX,PUS,CJU,6
20211123,에어부산  주식회사,M,30,BX,GMP,CJU,6
20211126,에어부산  주식회사,F,30,BX,GMP,CJU,6
20211128,에어부산  주식회사,F,30,BX,GMP,CJU,6
20211130,에어부산  주식회사,M,30,BX,GMP,CJU,6
20220301,에어부산  주식회사,M,30,BX,GMP,CJU,6
20220307,에어부산  주식회사,F,30,BX,GMP,CJU,6
20220310,에어부산  주식회사,M,30,BX,PUS,CJU,6
20220311,에어부산  주식회사,F,30,BX,GMP,CJU,6
20220315,에어부산  주식회사,F,30,BX,GMP,CJU,6
20220316,에어부산  주식회사,F,30,BX,GMP,CJU,6
20220318,에어부산  주식회사,F,30,BX,GMP,CJU,6
20220320,에어부산  주식회사,F,30,BX,PUS,CJU,6
20220323,에어부산  주식회사,F,30,BX,PUS,CJU,6
20220329,에어부산  주식회사,M,30,BX,GMP,CJU,6
20220405,에어부산  주식회사,F,30,BX,GMP,CJU,6
20220408,에어부산  주식회사,M,30,BX,GMP,CJU,6
20220412,에어부산  주식회사,M,30,BX,GMP,CJU,6
20220416,에어부산  주식회사,M,30,BX,GMP,CJU,6
20220420,에어부산  주식회사,F,30,BX,GMP,CJU,6
20220421,에어부산  주식회사,F,30,BX,PUS,CJU,6
20220428,에어부산  주식회사,F,30,BX,GMP,CJU,6
20220430,에어부산  주식회사,M,30,BX,GMP,CJU,6
20220517,에어부산  주식회사,F,30,BX,GMP,CJU,6
20220519,에어부산  주식회사,F,30,BX,GMP,CJU,6
20220524,에어부산  주식회사,F,30,BX,GMP,CJU,6
20220526,에어부산  주식회사,M,30,BX,GMP,CJU,6
20210908,에어부산  주식회사,F,31,BX,PUS,CJU,6
20210911,에어부산  주식회사,F,31,BX,GMP,CJU,6
20210915,에어부산  주식회사,F,31,BX,GMP,CJU,6
20210924,에어부산  주식회사,M,31,BX,GMP,CJU,6
20210924,에어부산  주식회사,F,31,BX,GMP,CJU,6
20210930,에어부산  주식회사,F,31,BX,PUS,CJU,6
20210930,에어부산  주식회사,M,31,BX,GMP,CJU,6
20211015,에어부산  주식회사,F,31,BX,GMP,CJU,6
20211020,에어부산  주식회사,M,31,BX,GMP,CJU,6
20211021,에어부산  주식회사,M,31,BX,GMP,CJU,6
20211029,에어부산  주식회사,F,31,BX,GMP,CJU,6
20211104,에어부산  주식회사,F,31,BX,GMP,CJU,6
20211104,에어부산  주식회사,M,31,BX,GMP,CJU,6
20211107,에어부산  주식회사,F,31,BX,PUS,CJU,6
20211113,에어부산  주식회사,F,31,BX,PUS,CJU,6
20211124,에어부산  주식회사,M,31,BX,PUS,CJU,6
20211126,에어부산  주식회사,F,31,BX,GMP,CJU,6
20211128,에어부산  주식회사,F,31,BX,GMP,CJU,6
20220303,에어부산  주식회사,F,31,BX,GMP,CJU,6
20220306,에어부산  주식회사,M,31,BX,GMP,CJU,6
20220306,에어부산  주식회사,F,31,BX,PUS,CJU,6
20220308,에어부산  주식회사,F,31,BX,GMP,CJU,6
20220309,에어부산  주식회사,F,31,BX,GMP,CJU,6
20220325,에어부산  주식회사,F,31,BX,PUS,CJU,6
20220329,에어부산  주식회사,M,31,BX,PUS,CJU,6
20220330,에어부산  주식회사,M,31,BX,GMP,CJU,6
20220407,에어부산  주식회사,F,31,BX,PUS,CJU,6
20220409,에어부산  주식회사,F,31,BX,GMP,CJU,6
20220410,에어부산  주식회사,M,31,BX,GMP,CJU,6
20220415,에어부산  주식회사,F,31,BX,GMP,CJU,6
20220419,에어부산  주식회사,F,31,BX,GMP,CJU,6
20220426,에어부산  주식회사,F,31,BX,PUS,CJU,6
20210902,에어부산  주식회사,M,32,BX,GMP,CJU,6
20210903,에어부산  주식회사,F,32,BX,GMP,CJU,6
20210907,에어부산  주식회사,F,32,BX,GMP,CJU,6
20210913,에어부산  주식회사,F,32,BX,GMP,CJU,6
20210920,에어부산  주식회사,F,32,BX,GMP,CJU,6
20210924,에어부산  주식회사,M,32,BX,GMP,CJU,6
20210925,에어부산  주식회사,M,32,BX,GMP,CJU,6
20210928,에어부산  주식회사,M,32,BX,GMP,CJU,6
20211012,에어부산  주식회사,F,32,BX,PUS,CJU,6
20211019,에어부산  주식회사,M,32,BX,GMP,CJU,6
20211020,에어부산  주식회사,M,32,BX,GMP,CJU,6
20211022,에어부산  주식회사,F,32,BX,GMP,CJU,6
20211025,에어부산  주식회사,F,32,BX,GMP,CJU,6
20211102,에어부산  주식회사,F,32,BX,PUS,CJU,6
20211111,에어부산  주식회사,F,32,BX,PUS,CJU,6
20220301,에어부산  주식회사,F,32,BX,GMP,CJU,6
20220315,에어부산  주식회사,F,32,BX,GMP,CJU,6
20220323,에어부산  주식회사,F,32,BX,GMP,CJU,6
20220406,에어부산  주식회사,F,32,BX,GMP,CJU,6
20220412,에어부산  주식회사,F,32,BX,GMP,CJU,6
20220416,에어부산  주식회사,F,32,BX,GMP,CJU,6
20220421,에어부산  주식회사,F,32,BX,GMP,CJU,6
20220428,에어부산  주식회사,M,32,BX,PUS,CJU,6
20220428,에어부산  주식회사,F,32,BX,GMP,CJU,6
20220501,에어부산  주식회사,F,32,BX,GMP,CJU,6
20220503,에어부산  주식회사,F,32,BX,PUS,CJU,6
20210930,에어부산  주식회사,M,33,BX,PUS,CJU,6
20211015,에어부산  주식회사,F,33,BX,GMP,CJU,6
20211019,에어부산  주식회사,F,33,BX,GMP,CJU,6
20211026,에어부산  주식회사,F,33,BX,GMP,CJU,6
20220302,에어부산  주식회사,M,33,BX,GMP,CJU,6
20220305,에어부산  주식회사,F,33,BX,GMP,CJU,6
20220306,에어부산  주식회사,F,33,BX,PUS,CJU,6
20220317,에어부산  주식회사,M,33,BX,GMP,CJU,6
20220325,에어부산  주식회사,F,33,BX,PUS,CJU,6
20220403,에어부산  주식회사,F,33,BX,GMP,CJU,6
20220406,에어부산  주식회사,F,33,BX,PUS,CJU,6
20220412,에어부산  주식회사,M,33,BX,GMP,CJU,6
20220413,에어부산  주식회사,F,33,BX,PUS,CJU,6
20220422,에어부산  주식회사,F,33,BX,GMP,CJU,6
20220426,에어부산  주식회사,M,33,BX,GMP,CJU,6
20220430,에어부산  주식회사,F,33,BX,GMP,CJU,6
20220502,에어부산  주식회사,F,33,BX,PUS,CJU,6
20220510,에어부산  주식회사,F,33,BX,GMP,CJU,6
20211019,에어부산  주식회사,M,34,BX,PUS,CJU,6
20220306,에어부산  주식회사,F,34,BX,GMP,CJU,6
20220311,에어부산  주식회사,M,34,BX,GMP,CJU,6
20220315,에어부산  주식회사,M,34,BX,GMP,CJU,6
20220323,에어부산  주식회사,M,34,BX,PUS,CJU,6
20220326,에어부산  주식회사,M,34,BX,GMP,CJU,6
20220408,에어부산  주식회사,F,34,BX,PUS,CJU,6
20220422,에어부산  주식회사,F,34,BX,GMP,CJU,6
20220503,에어부산  주식회사,M,34,BX,GMP,CJU,6
20220512,에어부산  주식회사,F,34,BX,GMP,CJU,6
20210914,에어부산  주식회사,M,35,BX,GMP,CJU,6
20210915,에어부산  주식회사,M,35,BX,PUS,CJU,6
20211016,에어부산  주식회사,F,35,BX,GMP,CJU,6
20211026,에어부산  주식회사,F,35,BX,GMP,CJU,6
20211030,에어부산  주식회사,F,35,BX,GMP,CJU,6
20211102,에어부산  주식회사,F,35,BX,GMP,CJU,6
20211102,에어부산  주식회사,M,35,BX,PUS,CJU,6
20211113,에어부산  주식회사,M,35,BX,GMP,CJU,6
20220301,에어부산  주식회사,F,35,BX,PUS,CJU,6
20220305,에어부산  주식회사,M,35,BX,GMP,CJU,6
20220402,에어부산  주식회사,M,35,BX,GMP,CJU,6
20220404,에어부산  주식회사,F,35,BX,PUS,CJU,6
20220405,에어부산  주식회사,F,35,BX,GMP,CJU,6
20220421,에어부산  주식회사,F,35,BX,GMP,CJU,6
20220422,에어부산  주식회사,F,35,BX,GMP,CJU,6
20220423,에어부산  주식회사,M,35,BX,GMP,CJU,6
20220506,에어부산  주식회사,M,35,BX,GMP,CJU,6
20220506,에어부산  주식회사,F,35,BX,GMP,CJU,6
20220518,에어부산  주식회사,F,35,BX,GMP,CJU,6
20211006,에어부산  주식회사,F,36,BX,GMP,CJU,6
20211028,에어부산  주식회사,M,36,BX,GMP,CJU,6
20220306,에어부산  주식회사,M,36,BX,GMP,CJU,6
20220401,에어부산  주식회사,F,36,BX,GMP,CJU,6
20220401,에어부산  주식회사,M,36,BX,PUS,CJU,6
