,YR,MCT_NM,MCT_BRN,LG_CAT,LG_CAT_NM,MD_CAT,MD_CAT_NM,MCT_BSE_AR,ADDR_new,MNTH_SALES_PCTL,DAW_CCD,APV_TMT_CD,AGE_GP,SEX_CCD,UE_CT,SGNG_CD,LGDNG_CD
359,2021,제주와인아울렛,3082900322,2,유통,9,기타유통,제주특별자치도 제주시 노형6길 2,제주특별자치도 제주시 노형동,6_90%미만,2,7_18_21,3_30_34,M,42,50110,12200
360,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,3,5_12_15,2_25_29,M,42,50110,12900
361,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,7,6_15_18,3_30_34,M,42,50110,12900
362,2021,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,3_25%~50%,7,6_15_18,2_25_29,F,42,50110,12900
363,2021,아임와인,1181700430,2,유통,9,기타유통,제주 제주시 애월읍 학원동길 17-16,제주특별자치도 제주시 애월읍 하귀2리,6_90%미만,6,4_09_12,3_30_34,M,42,50110,25341
364,2021,아임와인,1181700430,2,유통,9,기타유통,제주 제주시 애월읍 학원동길 17-16,제주특별자치도 제주시 애월읍 하귀2리,6_90%미만,7,6_15_18,3_30_34,F,42,50110,25341
365,2022,아임와인,1181700430,2,유통,9,기타유통,제주 제주시 애월읍 학원동길 17-16,제주특별자치도 제주시 애월읍 하귀2리,6_90%미만,7,6_15_18,4_35_39,F,42,50110,25341
366,2022,낭만와인샵,2073061532,2,유통,9,기타유통,제주특별자치도 제주시 남성로 158-11,제주특별자치도 제주시 삼도이동,6_90%미만,7,7_18_21,2_25_29,F,42,50110,10600
367,2022,삐꼴라상점,3482800944,2,유통,9,기타유통,제주특별자치도 제주시 애월읍 하소로 769-58,제주특별자치도 제주시 애월읍 유수암리,4_50%~75%,2,5_12_15,2_25_29,F,42,50110,25342
368,2022,삐꼴라상점,3482800944,2,유통,9,기타유통,제주특별자치도 제주시 애월읍 하소로 769-58,제주특별자치도 제주시 애월읍 유수암리,4_50%~75%,1,5_12_15,3_30_34,M,42,50110,25342
369,2022,오프너 마켓,8635100418,2,유통,9,기타유통,제주특별자치도 제주시 1100로 3230,제주특별자치도 제주시 노형동,6_90%미만,5,5_12_15,2_25_29,F,42,50110,12200
370,2021,오프너 마켓,8635100418,2,유통,9,기타유통,제주특별자치도 제주시 1100로 3230,제주특별자치도 제주시 노형동,6_90%미만,3,5_12_15,2_25_29,M,42,50110,12200
371,2021,와인점방제주점,6084148359,2,유통,9,기타유통,제주특별자치도 제주시 연삼로 78,제주특별자치도 제주시 연동,5_75%~90%,4,4_09_12,3_30_34,F,42,50110,13700
372,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,5,6_15_18,3_30_34,F,42,50110,12900
373,2022,주식회사 아라리오제주,7238501356,2,유통,9,기타유통,제주특별자치도 제주시 탑동로2길 3,제주특별자치도 제주시 삼도이동,6_90%미만,6,6_15_18,3_30_34,M,42,50110,10600
374,2021,(주)제주소나이와인점방,7388501703,2,유통,9,기타유통,제주특별자치도 서귀포시 중앙로 199,제주특별자치도 서귀포시 서홍동,5_75%~90%,4,6_15_18,4_35_39,M,42,50130,10600
375,2022,제주와인아울렛 신화월드점,5081451204,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,7,7_18_21,3_30_34,M,42,50130,31027
376,2021,제주와인아울렛 신화월드점,5081451204,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139,제주특별자치도 서귀포시 안덕면 서광리,5_75%~90%,7,7_18_21,4_35_39,M,42,50130,31027
377,2022,아임와인,1181700430,2,유통,9,기타유통,제주 제주시 애월읍 학원동길 17-16,제주특별자치도 제주시 애월읍 하귀2리,6_90%미만,6,6_15_18,4_35_39,M,42,50110,25341
378,2021,낭만와인샵,2073061532,2,유통,9,기타유통,제주특별자치도 제주시 남성로 158-11,제주특별자치도 제주시 삼도이동,6_90%미만,3,5_12_15,2_25_29,F,42,50110,10600
379,2021,낭만와인샵,2073061532,2,유통,9,기타유통,제주특별자치도 제주시 남성로 158-11,제주특별자치도 제주시 삼도이동,6_90%미만,1,6_15_18,3_30_34,M,42,50110,10600
380,2022,낭만와인샵,2073061532,2,유통,9,기타유통,제주특별자치도 제주시 남성로 158-11,제주특별자치도 제주시 삼도이동,6_90%미만,3,5_12_15,2_25_29,M,42,50110,10600
381,2021,낭만와인샵,2073061532,2,유통,9,기타유통,제주특별자치도 제주시 남성로 158-11,제주특별자치도 제주시 삼도이동,6_90%미만,4,6_15_18,1_20_24,F,42,50110,10600
382,2022,삐꼴라상점,3482800944,2,유통,9,기타유통,제주특별자치도 제주시 애월읍 하소로 769-58,제주특별자치도 제주시 애월읍 유수암리,4_50%~75%,6,6_15_18,4_35_39,F,42,50110,25342
383,2022,삐꼴라상점,3482800944,2,유통,9,기타유통,제주특별자치도 제주시 애월읍 하소로 769-58,제주특별자치도 제주시 애월읍 유수암리,4_50%~75%,4,6_15_18,1_20_24,F,42,50110,25342
384,2022,오프너 마켓,8635100418,2,유통,9,기타유통,제주특별자치도 제주시 1100로 3230,제주특별자치도 제주시 노형동,6_90%미만,7,7_18_21,3_30_34,M,42,50110,12200
385,2021,산타즈홀리데이,1020792770,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 평화로 654,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,3,6_15_18,2_25_29,F,42,50130,31027
386,2021,산타즈홀리데이,1020792770,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 평화로 654,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,1,7_18_21,1_20_24,F,42,50130,31027
387,2021,산타즈홀리데이,1020792770,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 평화로 654,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,2,5_12_15,3_30_34,F,42,50130,31027
388,2022,와인점방제주점,6084148359,2,유통,9,기타유통,제주특별자치도 제주시 연삼로 78,제주특별자치도 제주시 연동,6_90%미만,6,7_18_21,3_30_34,M,42,50110,13700
389,2022,와인점방제주점,6084148359,2,유통,9,기타유통,제주특별자치도 제주시 연삼로 78,제주특별자치도 제주시 연동,6_90%미만,6,6_15_18,3_30_34,F,42,50110,13700
390,2021,와인점방제주점,6084148359,2,유통,9,기타유통,제주특별자치도 제주시 연삼로 78,제주특별자치도 제주시 연동,5_75%~90%,6,6_15_18,3_30_34,F,42,50110,13700
391,2021,와인점방제주점,6084148359,2,유통,9,기타유통,제주특별자치도 제주시 연삼로 78,제주특별자치도 제주시 연동,5_75%~90%,5,6_15_18,2_25_29,M,42,50110,13700
392,2021,와인점방제주점,6084148359,2,유통,9,기타유통,제주특별자치도 제주시 연삼로 78,제주특별자치도 제주시 연동,5_75%~90%,6,5_12_15,2_25_29,F,42,50110,13700
393,2021,와인점방제주점,6084148359,2,유통,9,기타유통,제주특별자치도 제주시 연삼로 78,제주특별자치도 제주시 연동,5_75%~90%,4,5_12_15,4_35_39,M,42,50110,13700
394,2021,와인점방제주점,6084148359,2,유통,9,기타유통,제주특별자치도 제주시 연삼로 78,제주특별자치도 제주시 연동,5_75%~90%,1,5_12_15,4_35_39,F,42,50110,13700
395,2021,제주와인아울렛,3082900322,2,유통,9,기타유통,제주특별자치도 제주시 노형6길 2,제주특별자치도 제주시 노형동,6_90%미만,4,7_18_21,2_25_29,M,42,50110,12200
396,2021,제주주류백화점,6162233569,2,유통,9,기타유통,제주 제주시 연삼로 405,제주특별자치도 제주시 이도이동,6_90%미만,7,6_15_18,3_30_34,F,42,50110,10400
397,2021,와인씨,1344700574,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 난드르로 13,제주특별자치도 서귀포시 안덕면 창천리,6_90%미만,7,5_12_15,3_30_34,M,42,50130,31022
398,2021,와인씨,1344700574,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 난드르로 13,제주특별자치도 서귀포시 안덕면 창천리,6_90%미만,5,6_15_18,3_30_34,F,42,50130,31022
399,2022,주식회사 바른와인,8668602377,2,유통,9,기타유통,제주특별자치도 제주시 사평2길 9,제주특별자치도 제주시 오라이동,6_90%미만,1,6_15_18,2_25_29,F,42,50110,12000
400,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,3,4_09_12,2_25_29,M,42,50110,12900
401,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,6,7_18_21,3_30_34,M,42,50110,12900
402,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,1,5_12_15,3_30_34,F,42,50110,12900
403,2021,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,3_25%~50%,6,4_09_12,3_30_34,F,42,50110,12900
404,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,7,5_12_15,3_30_34,F,42,50110,12900
405,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,6,5_12_15,2_25_29,F,42,50110,12900
406,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,6,8_21_24,4_35_39,F,42,50110,12900
407,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,7,7_18_21,3_30_34,M,42,50110,12900
408,2021,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,3_25%~50%,3,5_12_15,4_35_39,F,42,50110,12900
409,2021,주식회사 아라리오제주,7238501356,2,유통,9,기타유통,제주특별자치도 제주시 탑동로2길 3,제주특별자치도 제주시 삼도이동,6_90%미만,4,6_15_18,3_30_34,M,42,50110,10600
410,2022,(주)제주소나이와인점방,7388501703,2,유통,9,기타유통,제주특별자치도 서귀포시 중앙로 199,제주특별자치도 서귀포시 서홍동,6_90%미만,2,6_15_18,3_30_34,M,42,50130,10600
411,2021,(주)제주소나이와인점방,7388501703,2,유통,9,기타유통,제주특별자치도 서귀포시 중앙로 199,제주특별자치도 서귀포시 서홍동,5_75%~90%,2,7_18_21,3_30_34,F,42,50130,10600
412,2022,제주와인아울렛 신화월드점,5081451204,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,3,5_12_15,3_30_34,M,42,50130,31027
413,2021,와인하우스,4863500792,2,유통,9,기타유통,제주특별자치도 서귀포시 천제연로 166,제주특별자치도 서귀포시 중문동,5_75%~90%,2,4_09_12,3_30_34,F,42,50130,11200
414,2021,오프너 마켓,8635100418,2,유통,9,기타유통,제주특별자치도 제주시 1100로 3230,제주특별자치도 제주시 노형동,6_90%미만,3,7_18_21,2_25_29,M,42,50110,12200
415,2021,오프너 마켓,8635100418,2,유통,9,기타유통,제주특별자치도 제주시 1100로 3230,제주특별자치도 제주시 노형동,6_90%미만,3,7_18_21,4_35_39,M,42,50110,12200
416,2021,오프너 마켓,8635100418,2,유통,9,기타유통,제주특별자치도 제주시 1100로 3230,제주특별자치도 제주시 노형동,6_90%미만,6,6_15_18,3_30_34,F,42,50110,12200
417,2021,오프너 마켓,8635100418,2,유통,9,기타유통,제주특별자치도 제주시 1100로 3230,제주특별자치도 제주시 노형동,6_90%미만,7,6_15_18,3_30_34,F,42,50110,12200
418,2021,오프너 마켓,8635100418,2,유통,9,기타유통,제주특별자치도 제주시 1100로 3230,제주특별자치도 제주시 노형동,6_90%미만,4,5_12_15,2_25_29,F,42,50110,12200
419,2021,산타즈홀리데이,1020792770,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 평화로 654,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,2,6_15_18,4_35_39,F,42,50130,31027
420,2021,와인점방제주점,6084148359,2,유통,9,기타유통,제주특별자치도 제주시 연삼로 78,제주특별자치도 제주시 연동,5_75%~90%,6,7_18_21,1_20_24,M,42,50110,13700
421,2021,와인점방제주점,6084148359,2,유통,9,기타유통,제주특별자치도 제주시 연삼로 78,제주특별자치도 제주시 연동,5_75%~90%,5,7_18_21,2_25_29,M,42,50110,13700
422,2021,제주와인아울렛,3082900322,2,유통,9,기타유통,제주특별자치도 제주시 노형6길 2,제주특별자치도 제주시 노형동,6_90%미만,7,5_12_15,2_25_29,F,42,50110,12200
423,2021,제주주류백화점,6162233569,2,유통,9,기타유통,제주 제주시 연삼로 405,제주특별자치도 제주시 이도이동,6_90%미만,7,7_18_21,2_25_29,M,42,50110,10400
424,2022,주식회사 바른와인,8668602377,2,유통,9,기타유통,제주특별자치도 제주시 사평2길 9,제주특별자치도 제주시 오라이동,6_90%미만,2,6_15_18,4_35_39,F,42,50110,12000
425,2021,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,3_25%~50%,2,7_18_21,2_25_29,F,42,50110,12900
426,2021,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,3_25%~50%,7,6_15_18,4_35_39,F,42,50110,12900
427,2021,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,3_25%~50%,4,5_12_15,2_25_29,F,42,50110,12900
428,2021,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,3_25%~50%,3,6_15_18,3_30_34,M,42,50110,12900
429,2021,제주와인아울렛 신화월드점,5081451204,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139,제주특별자치도 서귀포시 안덕면 서광리,5_75%~90%,4,6_15_18,3_30_34,M,42,50130,31027
430,2022,오프너 마켓,8635100418,2,유통,9,기타유통,제주특별자치도 제주시 1100로 3230,제주특별자치도 제주시 노형동,6_90%미만,5,4_09_12,2_25_29,F,42,50110,12200
431,2021,산타즈홀리데이,1020792770,2,유통,9,기타유통,제주특별자치도 서귀포시 안덕면 평화로 654,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,7,5_12_15,4_35_39,M,42,50130,31027
432,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,6,6_15_18,2_25_29,F,42,50110,12900
433,2022,주식회사 와인창고,3288702213,2,유통,9,기타유통,제주특별자치도 제주시 연북로 424,제주특별자치도 제주시 도남동,2_10%~25%,4,7_18_21,4_35_39,F,42,50110,12900
434,2021,주식회사 아라리오제주,7238501356,2,유통,9,기타유통,제주특별자치도 제주시 탑동로2길 3,제주특별자치도 제주시 삼도이동,6_90%미만,7,6_15_18,4_35_39,F,42,50110,10600
435,2021,(주)제주소나이와인점방,7388501703,2,유통,9,기타유통,제주특별자치도 서귀포시 중앙로 199,제주특별자치도 서귀포시 서홍동,5_75%~90%,7,7_18_21,4_35_39,F,42,50130,10600
436,2021,(주)제주소나이와인점방,7388501703,2,유통,9,기타유통,제주특별자치도 서귀포시 중앙로 199,제주특별자치도 서귀포시 서홍동,5_75%~90%,3,7_18_21,3_30_34,M,42,50130,10600
437,2021,(주)제주소나이와인점방,7388501703,2,유통,9,기타유통,제주특별자치도 서귀포시 중앙로 199,제주특별자치도 서귀포시 서홍동,5_75%~90%,1,7_18_21,3_30_34,F,42,50130,10600
438,2021,(주)제주소나이와인점방,7388501703,2,유통,9,기타유통,제주특별자치도 서귀포시 중앙로 199,제주특별자치도 서귀포시 서홍동,5_75%~90%,6,7_18_21,4_35_39,M,42,50130,10600
